,id,player_name,position,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
19,9637,Abdel Jalil Zaim Idriss Medioub,D S,5.0,172.0,0.0,0.0448781661689281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0448781661689281,0.1272416450083255,0.0823634788393974
20,2047,Abdelhamid El Kaoutari,D,17.25,1470.0,0.25,0.20338952541351318,0.25,0.421984163695015,1.0,2.5,1.25,0.25,0.25,0.20338952541351318,1.2032146845012903,1.0749349512625486
21,6296,Abdelhamid Sabiri,M S,10.333333333333334,431.3333333333333,1.3333333333333333,1.236388335004449,0.6666666666666666,0.12686382234096527,16.0,3.0,2.3333333333333335,0.0,1.0,0.9837960992008448,0.6715164283911387,0.34602692412833375
22,3831,Abdelkader Ghezzal,F M S,19.0,1074.0,0.0,1.204932790249586,0.0,0.1625271439552307,20.0,3.0,0.0,0.0,0.0,1.204932790249586,2.452424217015505,1.208923390135169
23,10095,Abdessamad Ezzalzouli,F M S,6.0,303.0,1.0,1.3750606253743172,0.0,0.0204153694212436,7.0,1.0,2.0,0.0,1.0,1.3750606253743172,1.3694438748061657,0.0479908399283885
24,7370,Abdou Diakhate,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4804,Abdou Diallo,D S,16.0,1246.4285714285713,0.42857142857142855,0.8340366501361132,0.7142857142857143,0.37864889071456026,4.714285714285714,3.4285714285714284,1.7142857142857142,0.42857142857142855,0.42857142857142855,0.8340366501361132,5.139648523647338,4.956378373650035
26,9996,Abdou Harroui,S,10.0,106.0,0.0,0.1166757671162486,0.0,0.0265204086899757,3.0,1.0,1.0,0.0,0.0,0.1166757671162486,0.2924049431458115,0.1492087673395872
27,5698,Abdou Karim Coulibaly,F M S,9.0,566.0,0.0,0.7555786203593016,0.0,0.7954769805073738,11.0,6.0,0.0,0.0,0.0,0.7555786203593016,1.7380408104509115,0.9492376334965228
28,3268,Abdou Traoré,M S,11.0,365.0,0.0,0.11104120438297584,0.0,0.16248123534023756,3.0,2.0,0.3333333333333333,0.0,0.0,0.11104120438297584,1.4373102458193898,1.3113431679084897
29,4777,Abdoul Ba,D S,9.0,421.0,0.0,0.0594038432464003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0594038432464003,0.1060171797871589,0.0618778616189956
30,3745,Abdoul Camara,F M,15.5,1180.5,2.0,1.8454624945297837,0.5,1.0378715647384524,24.0,13.5,2.0,0.0,2.0,1.4654149105772376,2.455095225945115,0.6886039739474654
31,7760,Abdoul Kader Bamba,M S,28.0,1175.0,2.0,1.9439922543242574,2.0,2.915157813578844,17.0,30.0,3.5,0.0,2.0,1.5639446945860982,6.167833446525037,3.6938491631299257
32,4178,Abdoul Sissoko,D F M S,11.0,772.0,0.0,0.2767429389059543,0.0,0.3609329313039779,4.0,6.0,1.0,0.0,0.0,0.2767429389059543,0.8307206779718399,0.2406090274453163
33,1495,Abdoulay Konko,D S,10.0,759.0,0.0,0.34837558803459007,0.0,0.16786072310060254,6.666666666666667,4.0,1.6666666666666667,0.0,0.0,0.34837558803459007,1.8182149442533653,1.464758822073539
34,4154,Abdoulaye Ba,D S,23.0,1866.5,0.5,1.0022298069670796,0.0,0.06612203828990455,8.5,2.5,7.0,1.0,0.5,1.0022298069670796,2.4772251073736697,2.3390731748659164
35,5732,Abdoulaye Bamba,D S,15.8,1322.4,0.0,0.06091991476714607,1.2,0.9210876233875751,3.0,8.6,2.8,0.0,0.0,0.06091991476714607,2.768948278203607,2.087794018164277
36,6844,Abdoulaye Dabo,F M,2.0,121.0,0.0,0.0,0.0,0.4130025953054428,0.0,3.0,0.0,0.0,0.0,0.0,1.03795063495636,0.6249480247497559
37,4799,Abdoulaye Diaby,S,2.0,19.0,0.0,0.18786580860614774,0.0,0.0408363156020641,0.5,0.5,0.0,0.0,0.0,0.18786580860614774,0.21108564548194403,0.0232198368757963
38,3545,Abdoulaye Diallo,GK,5.333333333333333,465.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232318438589573,0.4232318438589573
39,1726,Abdoulaye Doucouré,M S,26.22222222222222,2147.1111111111113,2.888888888888889,3.4241860821429224,3.0,2.498916613921109,33.666666666666664,25.88888888888889,5.555555555555555,0.0,2.888888888888889,3.4241860821429224,9.310407800496453,4.8697442280956444
40,3330,Abdoulaye Keita,D M S,10.0,555.3333333333334,0.0,0.0864025419577956,0.3333333333333333,0.19412053873141608,3.6666666666666665,1.0,0.6666666666666666,0.0,0.0,0.0864025419577956,1.0504443775862455,0.7805286149183909
41,8851,Abdoulaye Sidibé,S,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,9355,Abdoulaye Sylla,S,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3674,Abdoulaye Touré,M S,21.428571428571427,1496.7142857142858,1.2857142857142858,1.1684533627703786,0.5714285714285714,0.8311075447127223,23.714285714285715,11.714285714285714,2.0,0.14285714285714285,0.8571428571428571,0.8427076790747898,4.008325316943228,3.003919769211539
44,9720,Abdourahmane Barry,D S,8.0,194.0,0.0,0.0198687948286533,0.0,0.1151369586586952,1.0,2.0,2.0,0.0,0.0,0.0198687948286533,0.4525305014103651,0.4525305014103651
45,6901,Abdul Mohammed,D M S,16.5,1305.5,1.5,0.8084712913259863,1.0,0.3373133148998022,19.5,5.5,2.5,0.0,1.5,0.8084712913259863,2.9874582421034575,2.3682833462953568
46,684,Abdul Rahman Baba,D,10.714285714285714,808.7142857142857,0.14285714285714285,0.1784353807701596,1.1428571428571428,0.7293423411569425,3.857142857142857,6.0,1.5714285714285714,0.0,0.14285714285714285,0.1784353807701596,2.469716077936547,1.886496395937034
47,8014,Abdón Prats,F S,15.5,270.5,0.5,1.360717810690403,0.0,0.20714032929390666,11.0,3.0,1.0,0.0,0.5,0.9890790060162544,0.9154302095994353,0.1469677831046283
48,4729,Abel Aguilar,D M S,21.0,1657.0,0.0,0.6613421477377415,1.0,0.2673148391768336,10.0,9.0,5.0,0.0,0.0,0.6613421477377415,3.1339471200481057,2.483175529167056
49,4066,Abel Gómez,M S,22.0,1262.0,0.0,0.7047328148037195,0.0,0.8274926031008363,23.0,18.0,2.0,0.0,0.0,0.7047328148037195,2.3243135223165154,1.820502781309188
50,1698,Abel Hernández,F S,21.0,1119.6666666666667,3.6666666666666665,4.727765397789578,1.6666666666666667,0.819134802557528,40.666666666666664,9.666666666666666,0.6666666666666666,0.0,3.0,4.22262961200128,4.826417615947624,1.294264944580694
51,7549,Abel Ruiz,S,1.0,20.0,0.0,0.2643080353736877,0.0,0.1129711121320724,1.0,1.0,0.0,0.0,0.0,0.2643080353736877,0.4018124341964721,0.0245332848280668
52,2859,Ablae Mbengue,F S,17.666666666666668,704.6666666666666,3.6666666666666665,3.2165314845430353,0.5,0.8564639046477774,21.0,7.833333333333333,1.5,0.16666666666666666,3.6666666666666665,3.2165314845430353,3.8111290571590266,0.4943603272549808
53,6069,Ablie Jallow,M,2.0,131.0,0.0,0.0910484790802002,0.0,0.9968995749950408,1.0,2.0,0.0,0.0,0.0,0.0910484790802002,0.698326051235199,0.0
54,3558,Abou Diaby,M,2.5,135.0,0.0,0.0,0.0,0.0696004135534167,0.0,2.5,0.5,0.0,0.0,0.0,0.1186867356300354,0.07218543253839015
55,7759,Abou Ouattara,S,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,10151,Aboubacar Sidibe,S,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,4866,Aboubakar Kamara,F M S,9.0,390.0,1.0,1.3514290957245976,0.0,0.5187305477447808,9.25,6.0,1.0,0.5,0.75,0.9708446736913174,2.0215521347709,0.6577367761638016
58,2431,Abraham,M S,21.333333333333332,1232.6666666666667,1.0,1.3469652955730753,1.3333333333333333,1.0208061300218105,13.0,10.666666666666666,3.0,0.0,1.0,1.3469652955730753,3.6568262899915376,2.0362726291641593
59,10031,Abubakar Inalkaev,S,3.0,16.0,0.0,0.0143143311142921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0143143311142921,0.0143143311142921,0.0
60,5932,Abubakar Kadyrov,S,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
61,1535,Accursio Bentivegna,S,2.3333333333333335,34.666666666666664,0.0,0.031145322447021766,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.031145322447021766,0.04587732814252373,0.0361987402041753
62,5197,Achraf Hakimi,D S,23.4,1843.0,3.8,2.668269640393555,4.8,3.7195443756878377,22.2,20.8,3.4,0.2,3.8,2.668269640393555,13.762595523148775,9.504972169920801
63,1838,Achraf Lazaar,D M S,22.666666666666668,1659.3333333333333,1.3333333333333333,0.7127135588477055,1.6666666666666667,1.7683239734421174,21.666666666666668,14.666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.7127135588477055,5.580133190068106,4.1511925260225935
64,1548,Adalberto Peñaranda,F S,11.25,705.75,1.25,0.7094935621134937,0.75,0.5846456869039683,12.25,7.5,3.0,0.0,1.25,0.7094935621134937,2.094363870099187,1.0322779016569257
65,4419,Adam Armstrong,F S,13.0,640.5,1.0,2.3036297112703323,1.5,1.0553681710734963,23.5,9.5,0.5,0.0,1.0,2.3036297112703323,3.8594508823007345,0.7026051189750432
66,7140,Adam Bodzek,M S,24.5,1819.0,0.0,0.37446715496480465,0.5,0.6907539963722229,5.5,8.5,7.5,0.5,0.0,0.37446715496480465,3.8676799689419568,3.1438429919071496
67,698,Adam Bogdan,GK,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1202159747481346,0.1202159747481346
68,1717,Adam Clayton,M S,34.0,2807.0,0.0,0.3151698485016823,2.0,1.2875209003686905,11.0,20.0,10.0,0.0,0.0,0.3151698485016823,5.896791704930365,4.714819725602865
69,469,Adam Federici,GK,4.0,339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3293892629444599,0.3293892629444599
70,1711,Adam Forshaw,M S,21.0,1636.5,0.0,0.77609998639673,0.5,1.450769878923893,17.0,18.0,3.0,0.0,0.0,0.77609998639673,5.159928495064378,3.490256520919502
71,67,Adam Hlousek,D S,14.5,998.5,0.0,0.24659995827823872,0.0,0.18599402252584696,2.0,3.5,2.5,0.5,0.0,0.24659995827823872,2.345898199826479,2.0487891091033816
72,8021,Adam Idah,F S,11.0,166.5,0.0,0.8491802448406816,0.0,0.12024334259331225,5.0,1.5,0.0,0.0,0.0,0.8491802448406816,0.9884178973734379,0.14552859589457504
73,929,Adam Johnson,F M S,25.5,1610.5,3.0,2.5146365724503994,3.0,3.0522910775616765,20.5,34.0,2.5,0.0,2.0,1.7534677293151617,5.819636218249798,3.6303292480297387
74,4623,Adam Kokoszka,D M S,22.0,1813.0,0.0,0.3080931417644024,1.0,0.8477562610059977,13.0,7.0,5.0,0.0,0.0,0.3080931417644024,3.734686530660838,3.013007770758122
75,486,Adam Lallana,M S,21.375,1247.25,2.375,2.203684716951102,2.375,2.236776642501354,23.125,22.0,2.0,0.0,2.375,2.203684716951102,7.639804993988946,4.360762258293107
76,6176,Adam Marusic,D S,24.4,1916.0,1.6,1.6837580705061554,2.0,1.389415877405554,18.8,18.8,2.6,0.4,1.6,1.6837580705061554,7.3464711176231505,4.972831720113755
77,1441,Adam Masina,D S,24.666666666666668,1902.3333333333333,0.6666666666666666,1.043400163607051,0.8333333333333334,1.0623964600575466,11.333333333333334,12.833333333333334,5.0,0.5,0.6666666666666666,1.043400163607051,3.9083718705611923,2.71281368813167
78,1034,Adam Matthews,S,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0374864339828491,1.0374864339828491
79,4286,Adam Matuschyk,M S,10.0,431.0,0.0,0.6214882275089622,1.0,0.2257017828524112,7.0,3.0,0.0,0.0,0.0,0.6214882275089622,0.7162659345194697,0.1612110109999776
80,10073,Adam Obert,S,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,3259,Adam Ounas,F M S,17.142857142857142,858.8571428571429,2.4285714285714284,2.0875604239159395,1.5714285714285714,2.2868857075061118,22.571428571428573,18.0,1.7142857142857142,0.2857142857142857,2.2857142857142856,1.9789754047191568,5.23112580898617,1.9834912150566066
82,825,Adam Smith,D M S,28.6,2280.8,1.0,0.718691885843873,2.0,1.8456911155954003,13.0,17.2,5.8,0.2,1.0,0.718691885843873,6.624120254442095,5.1840214565396305
83,7699,Adam Webster,D S,22.666666666666668,1932.3333333333333,1.3333333333333333,0.9559223813315233,0.3333333333333333,0.4491974720731378,14.0,5.0,3.3333333333333335,0.0,1.3333333333333333,0.9559223813315233,5.19480271761616,5.062323106452823
84,7242,Adam Zrelák,F S,14.0,941.0,2.0,3.808597464114428,1.0,0.4748730305582285,17.0,9.0,4.0,0.0,2.0,3.808597464114428,4.042233310639858,0.4438866786658764
85,5740,Adama Diakhaby,F M S,19.666666666666668,701.3333333333334,2.0,2.047824915808936,1.0,0.8064675458396474,14.666666666666666,7.333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,1.794481750888129,2.8881129942213497,0.6392991462101539
86,1694,Adama Diomande,D F M S,22.0,1149.0,2.0,2.538038557395339,0.0,0.662873332388699,23.0,13.0,1.0,0.0,2.0,2.538038557395339,3.559574995189905,0.94728990085423
87,6009,Adama Mbengue,D S,15.0,1169.0,0.0,0.2307660083752125,0.0,1.1485716160386803,11.5,6.5,2.5,0.5,0.0,0.2307660083752125,2.08621963346377,1.1637753169052303
88,4703,Adama Niane,F S,18.0,1109.5,4.0,5.542689019348472,1.5,0.5975723266601562,37.0,9.5,3.0,0.0,3.0,4.78259385144338,5.890299645718187,0.9337721429765224
89,3356,Adama Soumaoro,D S,13.8,1144.9,0.4,0.7643712973222136,0.1,0.09701049616560335,5.1,1.6,2.5,0.3,0.4,0.7643712973222136,2.369256429653615,2.1972666677087545
90,3695,Adama Traoré,M S,17.666666666666668,990.4166666666666,1.25,1.297546039801091,1.6666666666666667,1.7802684012955676,16.416666666666668,18.0,1.25,0.0,1.25,1.297546039801091,4.172759043828894,1.6345413109908502
91,4772,Adamo Coulibaly,F M S,33.0,2467.0,4.0,7.38536040019244,1.0,1.8478006338700648,58.0,22.0,4.0,0.0,3.0,5.865170071832836,8.666877476498485,2.810773193836212
92,6115,Aday Benítez,D S,20.5,1243.0,1.0,1.4068851047195494,1.0,1.351674500387162,21.0,17.5,6.0,0.0,0.5,0.6636074953712524,3.1879144897684455,1.7940606586635113
93,5425,Ade,D S,21.75,1847.5,1.25,0.6679091842379421,1.0,0.4678349830210209,6.0,6.25,4.25,0.0,1.25,0.6679091842379421,1.792574406368658,1.5105010822881013
94,4450,Adel Taarabt,M S,11.666666666666666,708.6666666666666,0.6666666666666666,0.7680601415534815,1.6666666666666667,1.5282464502379298,16.666666666666668,17.666666666666668,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.7680601415534815,3.372653060903152,1.6800139996533592
95,1187,Adem Ljajic,F M S,23.8,1637.8,5.4,4.177838545292616,4.6,4.721866762638092,49.2,45.6,2.2,0.0,5.0,3.568799493461847,9.475550804287195,4.9019584020599725
96,5556,Ademola Lookman,F S,14.571428571428571,747.7142857142857,1.5714285714285714,2.111946465048407,1.2857142857142858,1.6289703862608544,19.0,15.142857142857142,1.0,0.0,1.5714285714285714,2.0032080554270317,5.028281283232251,2.223784020702754
97,2474,Aderlan Santos,D S,14.5,1260.0,0.0,0.547442034818232,0.0,0.01673305593430995,4.5,0.5,0.5,0.5,0.0,0.547442034818232,1.1979180756025016,1.1691015935502946
98,7980,Adil Aouchiche,F M S,17.0,775.3333333333334,0.6666666666666666,1.1145871561020613,2.0,1.9754056964690487,11.333333333333334,21.0,1.3333333333333333,0.0,0.6666666666666666,1.1145871561020613,3.265421211409072,1.0666388124227524
99,2412,Adil Rami,D,20.833333333333332,1790.5,0.6666666666666666,0.8963531480791668,0.8333333333333334,0.8437323124768833,11.0,4.833333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.8963531480791668,3.870980435051024,3.5355277632673583
100,8293,Adil Taoui,S,2.0,19.0,0.0,0.0637498199939727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0637498199939727,0.0459399819374084,0.0459399819374084
101,2851,Adilson,M S,17.666666666666668,1384.6666666666667,0.6666666666666666,0.6931033106520772,0.3333333333333333,0.49907829985022545,9.666666666666666,10.333333333333334,3.3333333333333335,0.0,0.6666666666666666,0.6931033106520772,3.78697872441262,3.2936626129473248
102,9207,Adilson Malanda,S,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,3003,Adis Jahovic,F S,10.5,730.0,1.5,2.3140813326463108,0.5,0.8247341541573405,23.0,9.5,1.5,0.0,1.5,2.3140813326463108,2.972265529446304,0.35364930983632803
104,4559,Adlan Katsaev,F M S,14.333333333333334,797.0,0.6666666666666666,1.0912624125679333,0.6666666666666666,1.020687362489601,10.333333333333334,8.0,1.3333333333333333,0.0,0.6666666666666666,0.8398373027642568,2.0817264510939517,0.6190900147582094
105,583,Adlène Guédioura,M S,14.0,457.3333333333333,0.0,0.3959620861957471,1.0,0.5296034173419079,12.333333333333334,6.333333333333333,1.6666666666666667,0.0,0.0,0.3959620861957471,1.7374660425509016,1.3137487974017859
106,194,Admir Mehmedi,F M S,20.125,1196.125,2.5,2.074845814262517,2.25,2.0740364596713334,22.125,21.375,1.375,0.0,2.5,1.9801237295614555,5.527649721363559,2.8313286029733717
107,323,Adnan Januzaj,F M S,18.88888888888889,953.5555555555555,1.5555555555555556,2.5837042536069124,2.111111111111111,2.455460593518284,25.333333333333332,20.666666666666668,1.8888888888888888,0.1111111111111111,1.1111111111111112,2.253358638483203,5.102369402121338,1.8929054767100348
108,2595,Adnane Tighadouini,F M S,10.0,386.0,1.0,0.8449116349220276,0.0,0.3188478946685791,15.0,5.0,0.0,0.0,1.0,0.8449116349220276,1.0896662548184397,0.3824215829372406
109,8607,Adolfo Gaich,F S,9.666666666666666,357.0,0.6666666666666666,1.2974117963264387,0.3333333333333333,0.5800603292882442,10.666666666666666,4.333333333333333,1.0,0.0,0.6666666666666666,1.2974117963264387,1.7337890565395355,0.14249297417700288
110,4557,Adolphe Teikeu,S,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680895447731018,0.5680895447731018
111,8976,Adrian Fein,S,3.0,26.0,0.0,0.0210250634700059,0.0,0.0485276095569133,1.0,1.0,0.0,0.0,0.0,0.0210250634700059,0.4972627274692058,0.4487351179122925
112,8653,Adrian Grbic,F S,24.5,713.5,2.5,3.895035500638187,0.0,0.6127821486443281,23.0,4.0,1.0,0.0,1.0,2.7549256486818194,3.2533846953883767,0.1608667075634002
113,524,Adrian Mariappa,D S,16.0,1213.6666666666667,0.0,0.3822061566946407,0.0,0.20656601044659814,3.6666666666666665,2.8333333333333335,2.3333333333333335,0.16666666666666666,0.0,0.3822061566946407,1.6163739858505626,1.516764880468448
114,6711,Adrian Sahibeddine,S,3.0,25.0,0.0,0.1257041580975055,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1257041580975055,0.1487479470670223,0.0230437889695167
115,6929,Adrian Semper,GK,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732009619474411,0.4732009619474411
116,1363,Adrian Stoian,F M S,29.5,1865.5,2.5,1.109355685301125,3.0,1.8504159760195762,19.0,23.0,4.0,0.0,2.5,1.109355685301125,5.085545107256621,3.228320722002536
117,2454,Adriano,D S,12.0,690.0,0.0,0.2464316766709089,1.0,0.8797032535076142,4.5,7.0,1.0,0.0,0.0,0.2464316766709089,6.21592930611223,5.922189304605126
118,1861,Adriano Russo,D S,10.0,886.0,1.0,0.0978074222803115,0.0,0.1642014980316162,1.0,3.0,2.0,0.0,1.0,0.0978074222803115,0.6465360205620527,0.6169088315218687
119,3795,Adrien Hunou,F M S,21.6,1119.4,5.0,5.5007276348769665,0.6,0.7927729114890099,25.4,10.6,1.4,0.0,4.8,5.348708599060774,6.120799180306494,1.4347729496657848
120,7915,Adrien Lebeau,S,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,9463,Adrien Louveau,S,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,3291,Adrien Rabiot,M S,24.125,1650.25,2.0,1.6955899249296635,1.75,1.4092025664867833,18.625,11.5,2.75,0.375,2.0,1.6955899249296635,10.633290405618027,8.746706794481725
123,3213,Adrien Regattin,F M S,34.0,1600.0,2.0,1.5650969278067346,4.5,3.982454115524888,34.5,44.5,4.0,0.0,1.5,1.1850493680685759,4.789181311614812,2.2251910995692015
124,6464,Adrien Silva,M S,15.0,959.0,0.16666666666666666,0.2979565082738797,0.8333333333333334,0.7863192157819867,7.833333333333333,7.0,4.0,0.3333333333333333,0.16666666666666666,0.2979565082738797,3.6970683340914547,3.155077398288995
125,5996,Adrien Tameze,M S,21.333333333333332,1439.3333333333333,0.6666666666666666,0.6009168463448683,0.6666666666666666,0.7500976307007173,9.333333333333334,10.166666666666666,3.1666666666666665,0.0,0.6666666666666666,0.6009168463448683,4.900399283894028,3.905288317007944
126,3549,Adrien Thomasson,M S,29.0,2146.25,4.25,3.948515750875231,3.25,3.2141994262347,42.625,31.25,4.25,0.5,4.25,3.948515750875231,10.648332725395449,4.9857931496808305
127,8640,Adrien Truffert,D M S,20.0,1263.5,1.5,1.0751559538766742,2.0,1.6454845359548926,16.5,14.0,1.5,0.0,1.5,1.0751559538766742,6.250126683153212,3.9396050786599517
128,8531,Adrià Guerrero,D S,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1400704830884933,0.1400704830884933
129,5049,Adrià Ortolá,GK,2.0,180.0,0.0,0.0,0.0,0.0204526279121637,0.0,1.0,0.0,0.0,0.0,0.0,0.2123867217451334,0.1919340938329696
130,7174,Adrià Pedrosa,D M S,16.0,1074.6666666666667,1.0,0.9256481608996788,0.3333333333333333,0.6390004424999158,11.666666666666666,10.0,2.3333333333333335,0.0,1.0,0.9256481608996788,2.995619141807159,1.722708015392224
131,527,Adrián,GK,22.666666666666668,1623.1333333333334,2.2,2.423846117158731,0.8666666666666667,0.968198089612027,17.266666666666666,9.866666666666667,2.3333333333333335,0.2,1.7333333333333334,2.0769832326720157,4.352447321700553,2.150459299981594
132,4104,Adrián Colunga,F M S,4.0,222.0,0.0,0.2825266569852829,0.0,0.1139133162796497,4.0,3.0,0.0,1.0,0.0,0.2825266569852829,0.5175991021096706,0.139101542532444
133,4904,Adrián Cubas,S,14.0,1138.5,0.5,0.1751052653416991,0.0,0.26126293698325753,5.5,5.0,2.0,0.5,0.5,0.1751052653416991,2.852541876025498,2.7096208510920405
134,6376,Adrián Diéguez,D S,7.5,594.5,0.0,0.0737593215890228,0.0,0.0145541504025459,2.0,0.5,4.0,0.0,0.0,0.0737593215890228,0.28042605519294733,0.23197222314774985
135,2166,Adrián Embarba,F M,22.6,1551.0,2.4,3.439637790247798,4.0,3.242692324705422,36.6,30.0,3.0,0.2,1.6,2.8451447285711766,6.379198125563562,1.9044830271974207
136,4078,Adrián Gunino,D S,23.0,1942.0,0.0,0.015095280483365,0.0,0.5893252724781632,1.0,13.0,4.0,0.0,0.0,0.015095280483365,2.7668896643444896,2.4260107688605785
137,2483,Adrián Marín,D S,9.0,557.0,0.0,0.21390498496059857,0.14285714285714285,0.2307843261265329,2.2857142857142856,3.0,1.4285714285714286,0.0,0.0,0.21390498496059857,1.2073700997446264,0.9011107277391213
138,324,Adrián Ramos,F S,14.6,666.0,3.4,3.134252025932074,1.6,1.269619206339121,19.2,10.4,1.2,0.0,3.4,3.134252025932074,4.992438206449151,1.3259042173624038
139,3407,Adryan,M S,26.0,1447.0,3.0,2.3696636259555817,2.0,3.271008625626564,29.0,29.0,2.0,1.0,3.0,2.3696636259555817,5.472998744808137,2.198115305043757
140,2410,Aduriz,F S,27.333333333333332,1847.0,11.0,11.477153001353145,2.0,2.063663015142083,59.0,15.5,7.0,0.16666666666666666,8.0,8.628029003118476,9.866369290122142,1.3208619388751686
141,5689,Afonso Figueiredo,D S,5.0,234.5,0.0,0.0,0.0,0.0948851630091667,0.0,1.5,0.5,0.0,0.0,0.0,0.7429932206869124,0.6589032458141447
142,1192,Afriyie Acquah,M S,24.6,1450.0,1.6,1.0181594263762235,0.6,1.1053644429892304,18.4,14.2,5.4,1.2,1.6,1.0181594263762235,5.313719593547285,3.6122088404372334
143,7103,Agustín Rogel,D,12.0,1031.5,0.0,0.2581180115230381,0.0,0.3260450316593051,4.5,2.5,1.5,1.0,0.0,0.2581180115230381,0.8796008192002773,0.8265217710286379
144,8155,Ahmad Toure Ngouyamsa Nounchili,D S,2.0,106.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2747010067105293,0.2747010067105293
145,9345,Ahmadou Bamba Dieng,F S,9.0,324.0,2.0,1.920321645215154,0.0,0.0,11.0,0.5,0.0,0.0,2.0,1.920321645215154,1.7753877472132444,0.1272359639406204
146,1166,Ahmed Benali,D F M S,20.333333333333332,1517.0,2.3333333333333335,2.456842412861685,1.3333333333333333,1.1100659117413063,17.333333333333332,14.333333333333334,2.6666666666666665,0.3333333333333333,2.3333333333333335,2.456842412861685,5.770819551932315,3.0669971192255616
147,1685,Ahmed Elmohamady,D M S,25.75,1939.75,0.75,0.6672173284459859,2.0,2.4951948469970375,9.75,31.25,2.5,0.25,0.75,0.6672173284459859,5.0043343883007765,3.134650430176407
148,3979,Ahmed Hegazy,D,19.5,1739.5,1.0,1.1589736673049629,0.0,0.20870898757129905,7.0,3.0,2.0,0.0,1.0,1.1589736673049629,1.906589348334819,1.8134138882160187
149,4766,Ahmed Kantari,D,31.0,2766.0,1.0,1.1754571059718728,0.0,0.6151028284803033,12.0,5.0,6.0,0.0,0.0,0.4153619864955544,3.1431566970422864,3.072828158736229
150,4735,Ahmed Kashi,M S,19.0,1354.0,1.0,0.5853035375475883,0.0,0.4371110526844859,23.0,11.0,2.0,0.0,1.0,0.5853035375475883,2.3605525884777308,1.396348082460463
151,7309,Ahmed Kutucu,F S,15.0,378.6666666666667,1.6666666666666667,1.0550522316868107,0.6666666666666666,0.13328007670740283,10.0,2.6666666666666665,1.0,0.0,1.6666666666666667,1.0550522316868107,1.7834435223291318,0.6490933323899905
152,1681,Ahmed Musa,F M,22.75,1682.5,7.75,7.605123861460015,3.75,3.484209137270227,45.5,23.25,0.75,0.0,7.75,7.605123861460015,12.668639623560011,3.7506135764997452
153,365,Ahmet Arslan,S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,7138,Ahmet Gürleyen,S,1.0,10.0,0.0,0.4882362186908722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4882362186908722,0.4882362186908722,0.4882362186908722
155,994,Aiden McGeady,M S,16.0,903.0,1.0,0.9916217662394048,2.0,2.2202509939670563,22.0,17.0,1.0,0.0,1.0,0.9916217662394048,3.716993203386664,1.2618899773806334
